"year","month","mw_00001","mw_00002","mw_00003"
1991,6,18.3244514333333,18.7076908,18.9003271333333
1991,7,16.9296153870968,17.2768891935484,17.4792569677419
1991,8,20.2317547741935,20.4900918387097,20.5706648064516
1991,9,22.9379124666667,23.0881250666667,23.0612276
1991,10,22.9877818709677,23.1694452903226,23.1703956129032
1991,11,22.4645757333333,22.5386661666667,22.3701467333333
1991,12,20.8352281290323,20.6650691935484,20.2010097096774
1992,1,21.7112600645161,21.5374747741936,21.0894530967742
1992,2,24.1478964137931,23.908004,23.3555255172414
1992,3,20.5086171935484,20.4920049354839,20.2269090967742
1992,4,20.6744417666667,20.7097509666667,20.5331476
1992,5,17.387164516129,17.5044598387097,17.6004923548387
1992,6,15.789022,15.8844883333333,15.9767521
1992,7,17.2328436774194,17.4273306451613,17.5948420645161
1992,8,19.6267693548387,19.9016125806452,20.0382249032258
1992,9,22.6886531333333,22.9400338,23.0644303333333
1992,10,24.1546681290323,24.3131315483871,24.31708
1992,11,21.9822467,22.0731782666667,21.8683839333333
1992,12,19.9519096774194,20.3065817741935,20.3037951290323
1993,1,19.3275477741936,19.6732953870968,19.7291201935484
1993,2,19.1319244285714,19.2137335357143,19.0104505714286
1993,3,19.4292237419355,19.1459247419355,18.741705483871
1993,4,19.4469774333333,19.4331534,19.2906511666667
1993,5,19.2036880322581,19.1486200322581,18.9794469354839
1993,6,17.124075,17.4711812666667,17.6945021
1993,7,16.3773923870968,16.7267488387097,16.9858181290323
1993,8,18.3398958064516,18.6205083225806,18.7416111290323
1993,9,21.7872461333333,22.1137853666667,22.2749315666667
1993,10,23.630082516129,24.0713656129032,24.2736654193548
1993,11,22.4317596,22.6833051,22.6137698
1993,12,22.4098635483871,22.6638637096774,22.6410675806452
1994,1,20.372051516129,20.1502273225806,19.6256921290323
1994,2,21.5212902142857,21.1090957142857,20.3294658214286
1994,3,22.7768991612903,22.4982350967742,21.8806580322581
1994,4,20.6718755333333,20.4375352,20.0280765333333
1994,5,19.4497082258065,19.5726974516129,19.5628872258065
1994,6,17.2824104666667,17.5104480333333,17.6217857333333
1994,7,16.8709321935484,17.2166304516129,17.4349960967742
1994,8,18.474920483871,18.5671299354839,18.5218837096774
1994,9,22.1884208,22.3654551666667,22.3455206666667
1994,10,22.5343353548387,22.842383483871,22.8916972580645
1994,11,24.3240218666667,24.4185214,24.2354500666667
1994,12,22.6089930645161,22.5334045483871,22.1016653387097
1995,1,19.1376395806452,19.0250286129032,18.6338277741935
1995,2,20.7021723928571,20.3247187857143,19.8151267142857
1995,3,22.2957341935484,21.9382127096774,21.4019130967742
1995,4,19.9945337666667,19.9791449,19.8599682333333
1995,5,17.8209325806452,18.0796977096774,18.1418038387097
1995,6,18.6033618666667,18.9348650333333,19.0817041666667
1995,7,17.7522310645161,18.0428462258064,18.2108118387097
1995,8,18.6141031290323,18.8825834516129,19.0521980967742
1995,9,22.5598907333333,22.8758478,23.0062133333333
1995,10,25.030184,25.389445483871,25.4937924516129
1995,11,23.3266862333333,23.7633636333333,24.0045800666667
1995,12,19.036764483871,19.3581169354839,19.443739516129
1996,1,19.7319099354839,19.7604420645161,19.6021409677419
1996,2,18.955704862069,18.8975350689655,18.5203858275862
1996,3,18.8845652903226,18.909252483871,18.7307100645161
1996,4,18.2716592666667,18.5709325666667,18.6181089
1996,5,15.8776996129032,16.1095031290323,16.2870324516129
1996,6,16.6269312666667,16.8790981666667,17.0539003
1996,7,17.8702989354839,18.2562156129032,18.5307856451613
1996,8,20.8999850645161,21.0384237741936,21.0216707419355
1996,9,23.3862500666667,23.5606994,23.5879988
1996,10,23.9018894193548,24.0974899354839,24.1205072258064
1996,11,25.1798021333333,25.491558,25.5703343333333
1996,12,20.0260067419355,19.8530816451613,19.4415981290323
1997,1,19.1520547741935,19.5387757096774,19.6596113870968
1997,2,15.2932646071429,15.6328661785714,15.7038586428571
1997,3,20.6734241935484,20.7989244516129,20.6841141290323
1997,4,17.8176566666667,17.8753515333333,17.7384397333333
1997,5,19.4684890645161,19.7522092580645,19.9070810967742
1997,6,17.6333681,17.5529374666667,17.3826380333333
1997,7,15.7691580322581,16.2561955483871,16.6524350322581
1997,8,20.6979215806452,20.8481909032258,20.8526841935484
1997,9,21.4925138,21.9510354666667,22.140831
1997,10,20.9246703709677,21.0872086935484,21.071765983871
1997,11,22.2806590666667,22.1979851,21.8080423333333
1997,12,17.9487677419355,18.1411933548387,18.1447253225806
1998,1,18.9872506129032,18.7984891612903,18.347351
1998,2,21.6215005714286,21.3603391428571,20.6816220714286
1998,3,20.5743372903226,20.4024643225806,20.0353226451613
1998,4,19.9803061666667,19.9457110666667,19.7334861
1998,5,20.4159732258065,20.474568516129,20.4201305806452
1998,6,18.9446958333333,19.1253082666667,19.2464429333333
1998,7,18.4972413225806,18.8591412258064,19.1151423225806
1998,8,18.4682378709677,18.7774497419355,18.9390477741936
1998,9,21.6103163,21.8749298666667,21.9863492666667
1998,10,24.2938725806452,24.6028881290323,24.6694650322581
1998,11,22.7604666333333,23.1923769,23.3975941333333
1998,12,22.3496016774194,22.9191372258065,23.1287477419355
1999,1,18.1417191290323,18.3919290322581,18.3306446129032
1999,2,19.4457113214286,19.6807120357143,19.5820032142857
1999,3,18.5643001612903,18.5695039677419,18.391531483871
1999,4,18.0164775,18.2836761,18.3550350333333
1999,5,19.1242020322581,19.1084878709677,18.9657187419355
1999,6,17.6390903333333,17.9667828666667,18.1575876
1999,7,16.4488508709677,16.6583480967742,16.7763527419355
1999,8,17.2168048064516,17.3006394516129,17.4196449032258
1999,9,22.4787941666667,22.6328443666667,22.6044273666667
1999,10,22.5314064516129,22.9693446451613,23.2198961612903
1999,11,23.1442142666667,23.4873855333333,23.6359953333333
1999,12,23.8258113548387,24.0427239354839,23.9066729354839
2000,1,19.4670187741935,19.6558606451613,19.5653684193548
2000,2,19.214753137931,19.3216836206897,19.1997654827586
2000,3,18.5798035483871,18.3788772258065,18.0058619677419
2000,4,18.2459830333333,18.6049525333333,18.7578578333333
2000,5,18.4996083870968,18.7376006451613,18.7888048387097
2000,6,16.4247336333333,16.6472348666667,16.79257765
2000,7,16.5617755806452,16.9260057741935,17.1183737741935
2000,8,17.8124257096774,17.9004670322581,17.8989957741935
2000,9,22.2771441333333,22.5129264666667,22.600169
2000,10,23.1679472903226,23.5432568709677,23.7591506129032
2000,11,21.1318112,20.9793837333333,20.5093541
2000,12,19.6368730967742,19.7126580967742,19.5954959677419
2001,1,17.9903713870968,17.733724483871,17.148858483871
2001,2,18.5812876428571,18.7511631785714,18.5958568928571
2001,3,18.5068428709677,18.8638721612903,19.0380856129032
2001,4,19.8922959,20.0444612666667,19.9367651
2001,5,18.3772470322581,18.4280426774194,18.2858728387097
2001,6,18.1618911333333,18.3882957333333,18.4297418333333
2001,7,17.4071168709677,17.5445319677419,17.5929858064516
2001,8,20.3505774193548,20.5681843870968,20.6479180645161
2001,9,23.6533047666667,23.9080337,23.9546799666667
2001,10,22.7943458064516,22.8709797419355,22.8537892903226
2001,11,23.8274052666667,24.1228448,24.1526115333333
2001,12,20.6438318064516,20.8143212258065,20.7261895483871
2002,1,19.7995700645161,19.4732080645161,18.7966962258065
2002,2,19.1547098928571,19.0463387142857,18.7304706785714
2002,3,20.2483296774194,20.1009075483871,19.7618374516129
2002,4,19.8862958333333,19.8027515,19.5132411
2002,5,19.9954249677419,20.200585,20.2862789354839
2002,6,16.7424525,16.9336487333333,17.0314174
2002,7,18.3966414193548,18.5958441290323,18.6890775483871
2002,8,18.3737270322581,18.5344481935484,18.5545295806452
2002,9,19.6162621333333,19.805945,19.9150377666667
2002,10,23.0075658709677,23.2204148387097,23.2741751612903
2002,11,23.0393123,23.0935389666667,22.9408264
2002,12,19.848788483871,19.6898321290323,19.3651751290323
2003,1,19.4847498548387,19.6485563387097,19.4932526451613
2003,2,18.5051688928571,18.44967625,18.1554310357143
2003,3,18.662988,18.830733483871,18.8071331935484
2003,4,20.4262610333333,20.7449872666667,20.7490511333333
2003,5,19.1183858387097,19.3881609354839,19.464500516129
2003,6,17.1446862,17.5400896666667,17.7464397666667
2003,7,17.0163112258065,17.3371871290323,17.5030886129032
2003,8,20.6664452903226,20.8814190967742,20.8894756451613
2003,9,21.9501719666667,22.0178000666667,21.9116772
2003,10,24.8790982580645,25.0339997419355,24.9311741290323
2003,11,23.2324429333333,23.3472006,23.1790446666667
2003,12,20.4448624516129,20.276989516129,19.870449
2004,1,20.3717909032258,20.3041537419355,20.023521516129
2004,2,20.878414862069,21.0159049310345,20.8571047586207
2004,3,20.336783,20.4784958387097,20.3708460967742
2004,4,18.0826209333333,18.3580304333333,18.5014519666667
2004,5,17.0091992903226,17.2345828709677,17.3337968709677
2004,6,15.8568226,15.9243307666667,15.962897
2004,7,17.5101029354839,17.8369854516129,18.02207
2004,8,19.8552481612903,20.0618069354839,20.1536222258065
2004,9,21.3159560333333,21.4546291,21.4548889
2004,10,22.9098028064516,23.0913025806452,23.0173198064516
2004,11,21.6903658333333,21.9447700666667,22.0086238666667
2004,12,17.2484354516129,16.7938920967742,16.1350575806452
2005,1,19.7296095483871,19.467427,19.0524043225806
2005,2,22.4607240357143,22.5212118214286,22.2364452142857
2005,3,22.8222969677419,22.8762741290323,22.5773119032258
2005,4,21.9832584333333,21.9189819333333,21.5401767666667
2005,5,19.7000091290323,19.9145523870968,19.9960996774194
2005,6,17.2798850333333,17.5021528,17.6290112
2005,7,17.4290815806452,17.7660314193548,17.9555369354839
2005,8,20.6358844516129,20.7078298387097,20.6700427419355
2005,9,21.7369107666667,21.9225703333333,21.9741055
2005,10,22.8065679354839,23.1712388387097,23.3681494193548
2005,11,23.6502992333333,24.0963474666667,24.3573285333333
2005,12,20.7169232903226,21.19395,21.2931695806452
2006,1,20.5403367096774,20.5325642903226,20.1952150645161
2006,2,20.7586958928571,20.9369399642857,20.8822216428571
2006,3,17.953017483871,18.0206887741936,17.8659730806452
2006,4,19.2666285,19.2746860333333,19.0796239333333
2006,5,18.5837312580645,18.8079461935484,18.8750678387097
2006,6,17.1319359,17.49101,17.7470346333333
2006,7,16.7976937096774,16.9241553870968,16.9744575483871
2006,8,19.9496176451613,20.0696807096774,20.0923904516129
2006,9,21.8174005666667,22.0776681333333,22.092394
2006,10,23.6991985806452,24.171706,24.40227
2006,11,22.0193644666667,22.2740319333333,22.3240310666667
2006,12,20.2440602580645,19.9172051612903,19.3038533870968
2007,1,15.3782137096774,15.5537752258065,15.5184070322581
2007,2,19.5546338392857,19.4109808392857,19.06974125
2007,3,21.0312865483871,20.8091936129032,20.372422483871
2007,4,19.8567135666667,19.8257730666667,19.5864497
2007,5,18.5481834193548,18.635508483871,18.5676650967742
2007,6,17.0866739333333,17.3834865,17.6159985333333
2007,7,16.033724,16.2328465806452,16.4021473387097
2007,8,19.9029588709677,19.9603427419355,19.9101214516129
2007,9,22.4769905333333,22.7684384666667,22.9843173333333
2007,10,23.2833016129032,23.384888516129,23.2762305806452
2007,11,23.3847055333333,23.6844273333333,23.7419606
2007,12,18.5287527741935,18.5387531612903,18.1887873548387
2008,1,17.1791166774194,17.1873470322581,16.9209671290323
2008,2,22.0694224482759,21.9472550689655,21.5048051034483
2008,3,21.1587934193548,20.9856726774193,20.5223981935484
2008,4,20.3103824,20.1953959333333,19.9907497666667
2008,5,19.0048918064516,19.1231895806452,19.1266215483871
2008,6,17.4419646,17.6506658,17.7655874333333
2008,7,16.9450622903226,17.313266516129,17.6541850645161
2008,8,20.0336802258065,20.0260225483871,19.8703392903226
2008,9,23.5167996666667,23.8862177333333,24.0337342666667
2008,10,23.8187784516129,24.0304102580645,24.0121490645161
2008,11,22.4488173666667,22.6875995666667,22.7955661
2008,12,18.9538827096774,19.0109780322581,18.8123940645161
2009,1,19.5365580645161,19.6344924516129,19.4623950967742
2009,2,20.0229468928571,19.9766467857143,19.66885
2009,3,18.3991670967742,18.4134959032258,18.2917228387097
2009,4,20.0006601333333,20.1682865333333,20.0309904
2009,5,18.5968429354839,18.9039207741935,19.0498279677419
2009,6,17.8902402666667,18.1993621666667,18.4210729333333
2009,7,16.1036220322581,16.5076570967742,16.7340881290323
2009,8,20.3208954516129,20.498064483871,20.5051968709678
2009,9,22.2287559333333,22.6704318666667,22.9713809333333
2009,10,22.3407830967742,22.6483732258065,22.8161936129032
2009,11,21.4075896,21.4740999666667,21.3963453666667
2009,12,20.5235407096774,20.7591789677419,20.7167703870968
2010,1,21.1489372903226,20.7579479677419,20.2329722258065
2010,2,16.6484738214286,16.6100011785714,16.3882887142857
2010,3,18.7902537419355,18.6624,18.4214571612903
2010,4,18.5858437333333,18.9422089666667,19.0585728
2010,5,18.7605076451613,19.0271041935484,19.0918669032258
2010,6,16.3891409666667,16.6537323333333,16.7763131333333
2010,7,15.595954516129,15.9262024032258,16.2020511774194
2010,8,18.1792997580645,18.5533716774194,18.8288313225806
2010,9,23.8988753333333,24.2139060666667,24.2559285333333
2010,10,25.2203296774194,25.5875580645161,25.7211907741936
2010,11,23.8863184666667,24.2107293333333,24.3042851333333
2010,12,19.6353192258065,19.8559496774194,19.7518402580645
2011,1,20.3762407419355,20.3141750645161,19.9687033225806
2011,2,21.1733769285714,20.5801912857143,19.7013575
2011,3,19.9618895806452,19.9942218064516,19.8707953870968
2011,4,19.5085892666667,19.6195131333333,19.4478684666667
2011,5,18.7632835483871,18.9811696129032,19.049574516129
2011,6,18.4103406333333,18.5455259,18.5753564333333
2011,7,17.8174030645161,18.0185694516129,18.1305053225806
2011,8,20.6161106129032,20.8118057096774,20.8068806451613
2011,9,23.1894629333333,23.2385270666667,23.106009
2011,10,23.9538882580645,24.205015483871,24.1899478064516
2011,11,22.1849231,22.4475713,22.504202
2011,12,22.7786461290323,22.628890516129,22.1731816774194
2012,1,18.3635908870968,18.3715424193548,18.0743937741935
2012,2,21.5020729310345,21.3004707586207,20.7742392413793
2012,3,19.3734828387097,19.3303451935484,19.1473549354839
2012,4,19.3450234333333,19.6444865333333,19.693548
2012,5,19.534255516129,19.5835751612903,19.5639570645161
2012,6,17.0934381666667,17.3205273666667,17.4885023
2012,7,18.8179943225806,18.9323392258064,18.9788741612903
2012,8,19.1120928387097,19.4428149354839,19.6692727741936
2012,9,22.3884129333333,22.6513216,22.7476394666667
2012,10,24.0720483225806,24.2322709032258,24.1822753548387
2012,11,22.6681554666667,22.9014819666667,22.9256633666667
2012,12,19.6425805483871,19.8646353225806,19.808040516129
2013,1,17.2786136774194,17.6578010483871,17.5967983387097
2013,2,19.1784537142857,19.0145047142857,18.5847140714286
2013,3,20.2204779354839,20.1500938064516,19.8566540967742
2013,4,20.8654245,20.9164078666667,20.6957702666667
2013,5,18.8857255806452,19.0668513548387,19.1520079032258
2013,6,18.4678235666667,18.7930865666667,19.0265506333333
2013,7,18.4983156451613,18.72651,18.766786516129
2013,8,20.4978531290323,20.6622304516129,20.663077516129
2013,9,23.352309,23.6178550666667,23.7192906
2013,10,23.2141584516129,23.4202760967742,23.3712058064516
2013,11,23.9156620666667,24.3022393333333,24.4806967333333
2013,12,21.3242341612903,21.3436709677419,21.0580943548387
2014,1,18.5323280645161,18.1384496129032,17.4947356774194
2014,2,17.8527603035714,17.7476164464286,17.3551361607143
2014,3,21.1836197741935,21.2195353548387,21.0580757419355
2014,4,18.6311793666667,18.5016311666667,18.2412606333333
2014,5,19.3219260967742,19.6830254516129,19.9003869354839
2014,6,17.5188518666667,18.0080190666667,18.4080753333333
2014,7,17.3048273548387,17.400609516129,17.4157906774194
2014,8,19.3634303225806,19.4373842580645,19.4535439032258
2014,9,23.0613666,23.3694822,23.4255894333333
2014,10,24.2639437419355,24.409069483871,24.2467426451613
2014,11,24.0290288333333,24.314899,24.3235655333333
2014,12,21.5721712258065,21.6596155806452,21.4418892903226
2015,1,17.4914168064516,17.7236543870968,17.5268547741935
2015,2,19.09981075,19.1868459642857,19.0334883928571
2015,3,21.0630055806452,21.061148516129,20.8518993548387
2015,4,19.7883312333333,19.8675226333333,19.7478898666667
2015,5,19.6324521935484,19.7682653870968,19.8257586129032
2015,6,17.6456892,17.8140966333333,17.8982769
2015,7,18.6182567419355,18.8909759032258,19.0310461612903
2015,8,21.5700495806452,21.757951483871,21.7982513548387
2015,9,23.2672862,23.5411749333333,23.5433292666667
2015,10,24.1120283225806,24.283494516129,24.2719670967742
2015,11,24.277742,24.4338591666667,24.2123554666667
2015,12,21.4133656451613,21.3349949354839,21.0120998064516
2016,1,20.6099693870968,20.2436739032258,19.5533443225806
2016,2,22.1500729655172,21.840127862069,21.2925931724138
2016,3,19.9210245483871,19.9780164516129,19.8590865806452
2016,4,19.1513693,19.2806844,19.1603377
2016,5,19.032708483871,19.5816522258065,19.8407995806452
2016,6,17.7538585,17.9912009666667,18.1350953
2016,7,15.9413306129032,16.2296677741936,16.517247483871
2016,8,19.9519358387097,20.2289389354839,20.3917302258065
2016,9,22.9488781333333,23.1006689333333,23.095977
2016,10,24.8230611935484,25.1916144193548,25.3283736774193
2016,11,23.2872889333333,23.8694670666667,24.2471996
2016,12,21.1833098387097,21.6466263870968,21.8150626129032
2017,1,18.6160050645161,18.6019977741935,18.3123420645161
2017,2,19.1859197857143,19.1692749642857,18.84322775
2017,3,18.5700193548387,18.7960454193548,18.6647742258065
2017,4,17.9424771,18.1538994333333,18.1276266666667
2017,5,17.2083820322581,17.4239589354839,17.5693032903226
2017,6,16.9614315666667,17.2079345666667,17.3189691
2017,7,17.9506745806452,18.1170357096774,18.1783487096774
2017,8,19.1310088387097,19.288803,19.3215073870968
2017,9,23.4154150666667,23.7007021666667,23.8045332
2017,10,23.578436516129,23.9641663225806,24.1330713548387
2017,11,21.1465935,21.4193291666667,21.4693809
2017,12,19.397816516129,19.3546710645161,19.005044483871
2018,1,22.7875249032258,22.3492428064516,21.4801836451613
2018,2,19.8347083571429,19.9509289642857,19.8542938214286
2018,3,19.2517769677419,19.4285266451613,19.4655462258064
2018,4,18.4114908,18.4943019666667,18.4638884
2018,5,17.5605252580645,17.8273042258065,18.0212128387097
2018,6,17.9374658333333,18.2317160333333,18.4414659333333
2018,7,15.8450394193548,16.2032765483871,16.4376786129032
2018,8,20.9819468387097,21.1610730645161,21.2516287741935
2018,9,22.6761309666667,22.8110245,22.7516868
2018,10,24.0441861290323,24.1429107096774,23.9924697096774
2018,11,22.4770964666667,22.6138058666667,22.4705193
2018,12,17.9176076451613,17.728108516129,17.3413777419355
2019,1,16.9177817096774,17.0777381290323,16.958002516129
2019,2,19.9122942857143,19.7346612142857,19.3461233214286
2019,3,19.8208303064516,19.848680483871,19.6097365483871
2019,4,19.5145871666667,19.6913138666667,19.5798906333333
2019,5,18.4158961612903,18.627060483871,18.6346531290323
2019,6,16.212652,16.6277854,16.9487634666667
2019,7,18.886451483871,19.0297337741935,19.1015143548387
2019,8,20.6289056451613,20.9263786129032,21.0413000645161
2019,9,22.1856112333333,22.1244763666667,21.9387131
2019,10,23.7887722903226,23.8944731935484,23.7101959354839
2019,11,21.0265026666667,21.3161425666667,21.3507280333333
2019,12,20.0681534193548,19.9541246774194,19.5705695806452
2020,1,17.019422983871,17.0634372903226,16.848816516129
2020,2,19.1434309310345,19.1941606551724,18.9034288275862
2020,3,20.3827334516129,20.0801928064516,19.5546060967742
2020,4,20.2305703,20.3786837333333,20.3486925333333
2020,5,19.5645281612903,19.8832193548387,20.0445937419355
2020,6,16.5652219333333,16.9662301666667,17.2477492333333
2020,7,16.8609337419355,17.3318798064516,17.6264456451613
2020,8,19.6749659032258,19.9159071935484,20.0122052258064
2020,9,22.6005924,23.0428868333333,23.2419274
2020,10,22.9032190322581,23.0870955483871,23.1058773548387
2020,11,24.8545777333333,24.9813083333333,24.8880411333333
2020,12,20.7280886129032,20.8429548387097,20.6288562258064
