"year","month","AO_00055","AO_00053","AO_00024","AO_00070","AO_00051","AO_00040","AO_00015","AO_00025","AO_00045","AO_00087","AO_00026","AO_00001","AO_00088","AO_00104","AO_00029","AO_00030","AO_00031","AO_00032","AO_00050","AO_00102","AO_00019","AO_00092","AO_00048","AO_00062","AO_00020","AO_00009","AO_00054","AO_00076","AO_00046","AO_00010","AO_00060","AO_00056","AO_00036","AO_00021","AO_00078","AO_00022","AO_00100","AO_00028","AO_00074","AO_00073","AO_00005","AO_00081","AO_00079","AO_00077","AO_00039","AO_00083","AO_00064","AO_00011","AO_00017","AO_00037","AO_00059","AO_00035","AO_00034","AO_00014","AO_00042","AO_00033","AO_00043","AO_00044","AO_00075","AO_00109","AO_00049","AO_00052","AO_00002","AO_00080","AO_00061","AO_00041","AO_00082","AO_00058","AO_00085","AO_00027","AO_00086","AO_00067","AO_00090","AO_00084","AO_00105","AO_00089","AO_00016","AO_00066","AO_00091","AO_00072","AO_00047","AO_00063","AO_00057","AO_00093","AO_00110","AO_00012","AO_00065","AO_00071","AO_00069","AO_00094","AO_00099","AO_00095","AO_00096","AO_00098","AO_00106","AO_00101","AO_00068","AO_00097","AO_00038","AO_00103","AO_00107","AO_00108","AO_00013"
1981,11,254.636112922,199.664221044,94.734637971,186.782340286,186.130224468,17.96348572,135.789200195,100.474699853,201.753475185,296.252419476,180.255837679,27.445824146,77.513222455,206.637328621,249.509531973,192.348018401,189.541124115,198.31636477,82.963337893,195.956340545,70.645096362,150.888764373,45.323828696,234.967731235,51.171864868,150.650283812,187.597638135,213.709256884,220.889582626,106.210520385,129.086854459,163.614515077,18.260204253,58.346101881,138.848921537,86.391891718,105.432848692,39.62265873,96.570816509,213.1187303,70.667970654,157.01404096,180.281064509,133.940162906,181.653501045,113.662355424,179.534936667,128.98521637,112.437514306,16.42036283,82.643115342,149.594321491,165.119708066,116.224402666,15.392837644,77.518761635,86.444522628,124.759284008,141.383851762,79.122530995,221.647855866,142.941716186,26.98212552,121.018005971,88.186951514,29.148107892,175.19473124,144.729205374,182.963371759,186.251955758,190.108406305,229.483114247,41.014057643,214.074674131,188.928160193,226.196398264,126.531333686,193.408596983,171.603352069,201.267449625,151.566586014,133.960123998,51.887918946,208.060821054,200.523525003,189.597860819,206.694823985,95.283452756,34.907409011,183.271121502,167.973882193,198.371692416,198.545163384,214.281344882,95.859750502,193.700519559,41.011198996,116.833381654,87.044658187,35.653647159,250.600321298,100.652910233,159.455265527
1981,12,323.802483787,297.096639853,275.215458382,315.05564976,237.22044111,42.765352725,245.130047819,282.971159466,248.863252147,289.966390143,270.435368792,93.189278013,249.726990228,265.505415916,253.188863285,292.635345699,228.478429089,383.036112321,157.802245613,158.582495459,136.365719672,169.579509976,120.460438971,209.296377173,108.92415047,193.119181865,161.171401031,149.220815897,197.281210191,304.603706817,195.945080037,167.151617518,41.165893136,115.400985965,172.325266361,154.296872134,130.364518881,68.72111559,276.937382698,181.677113067,158.811223628,199.832989466,188.097227566,211.385233399,240.013374562,176.64549922,221.793874263,261.075849306,253.047828681,31.842486623,188.098824021,190.093176606,216.509963261,191.366127495,33.432252889,118.296413668,115.987598301,161.25964807,180.044131754,157.431858535,136.949219699,189.555291655,165.703287593,287.134144058,186.466895575,58.218155384,210.912702567,164.366832977,122.53871989,239.737341396,205.26791906,226.136390922,50.952059153,328.138978007,338.228614555,186.996114737,221.134793989,190.008682252,267.550802228,369.821302415,204.683420189,180.031722785,139.644270416,374.406836999,157.901772024,236.9459858,272.953771123,198.064542541,68.476598978,283.477828517,187.449668401,330.556761261,244.763099916,347.570642,236.682371394,322.660281168,159.676504852,172.150248998,226.89124655,65.593025809,420.200065361,243.518966569,267.476202494
1982,1,201.808478131,216.123528945,56.054748061,114.258819106,177.469018701,19.687179923,130.54376269,90.544950134,106.90772295,130.25139463,121.200226665,31.618173782,72.448366884,125.582741978,106.908987882,249.764723781,84.413477181,199.959464548,183.396035796,73.237141848,196.261965618,72.602730402,61.958604573,134.639978885,167.613226655,274.274582627,202.625496612,126.780721654,183.762960906,76.688768324,253.099397177,45.032838583,115.345880843,186.944873099,199.320454124,234.572149168,279.991917618,81.640456914,55.778513551,120.083213809,90.291888473,265.142894277,215.719596396,182.397233259,165.583297016,24.929941178,58.969338178,60.202784956,136.042202595,85.294879909,125.39601099,44.360053779,65.854662537,200.600271223,95.123110889,19.643401265,204.263075594,204.082741017,262.65171289,239.742929228,80.272929671,55.045109863,38.323723077,102.153061273,142.578093176,132.89214229,69.88971949,200.653548239,82.04368806,201.960044383,260.263224838,217.208075757,175.326162827,277.149309623,186.030317425,187.666009903,154.71361517,88.796402101,70.795853021,196.384081367,268.503049388,38.199732304,27.867214861,213.818854793,208.168324241,88.700148706,158.747713328,41.56530011,132.288351176,256.320224061,252.045367003,127.580705042,105.082915898,254.916443461,45.366253792,170.192327503,32.110149145,208.829180722,106.052731269,159.474171043,189.200047132,109.236801912,78.912507653
1982,2,159.076729833,202.870380159,57.559890286,132.678149695,201.091546896,50.462812277,163.338117358,92.514737966,137.937724473,185.674330835,184.542619233,60.224974752,85.456322499,136.664859524,176.986009119,181.41204656,108.997689016,161.577748781,195.852165222,136.340557588,225.466586586,123.170174484,95.47171435,130.513826787,196.981974246,260.103819363,178.116556142,138.192564019,167.323605703,84.139420144,236.191189766,73.539628568,214.333254099,238.212586517,183.168299787,246.165603381,260.145627957,115.098972683,71.996230673,172.733029151,114.009248499,299.205639113,174.56043517,201.222174639,170.584039578,67.759856463,74.86706567,73.617271896,134.404482009,203.447746268,140.907716875,79.458628474,101.565062052,178.987327343,202.347933524,35.981048586,230.8036486,181.148382428,204.990298514,246.138314963,189.176413058,92.328411582,45.650675116,111.233416741,157.173307422,218.685544258,126.51873517,208.498236084,118.26479573,172.227695464,173.990288724,167.782212614,217.53254343,182.843757875,139.559253269,175.455710539,164.119538066,128.788355648,92.720683989,158.626535489,225.239021785,66.581991139,35.473260437,159.794386031,170.311820855,94.835929542,149.887834784,61.29026398,196.185999518,165.46327435,305.75849867,144.506721016,117.908780091,169.592242355,65.275110186,147.81678271,51.288515806,199.518903235,121.640518778,232.198763468,154.827695126,133.587929841,93.6391511
1982,3,152.036165488,154.353747011,262.530514354,171.832062593,219.693052059,154.376738854,168.560861495,296.051946041,192.859593633,191.17255402,162.57534039,207.902872239,373.040948929,173.693548683,218.974893322,174.434222225,181.510734681,182.961374034,177.583516126,198.839250337,180.892977231,173.244554756,331.696537374,159.021628373,248.273380748,175.832669969,208.658985124,189.691380747,176.624454013,243.322891409,163.860301733,197.877710584,283.852054596,235.217921343,145.265950917,167.141156307,166.629465099,292.271764229,218.417628678,177.719135996,280.435325596,178.115329984,178.263803714,196.483995678,205.231538302,139.560669649,196.483678342,244.227564341,189.214970768,231.026311627,264.731635929,188.348497631,202.243884793,180.432452213,265.1328485,131.722378904,247.713980676,166.836971291,152.149858004,142.194697136,160.384470454,202.599011174,217.583588837,217.390862464,225.076949835,286.843295088,198.897971863,198.129366391,179.527911424,152.198767898,184.486231804,151.337414504,224.346765037,168.190954919,178.554825777,205.83214427,206.51198447,184.018646718,158.350907914,182.730372428,227.447337624,175.726311196,162.748341909,156.713073965,189.934836854,217.265592107,179.863883141,228.260306957,324.844253657,169.034880632,233.583483696,186.0517568,199.923346759,153.405521153,283.560741006,178.800933709,217.312198705,194.679168224,254.151414271,272.471230514,176.278103112,272.153455483,239.170525191
1982,4,170.095994239,117.414733168,118.306052555,144.071586969,138.867437669,42.320201873,181.097313883,187.700193884,154.521158986,99.207869401,126.885467236,76.668156255,139.895967601,143.62230547,93.677476648,181.305254702,143.696596218,214.706362119,151.153251884,65.997249003,143.768019908,169.229254905,117.253708758,160.722643859,120.091661405,118.854295725,170.087887772,174.35321331,171.297611236,173.002515556,111.938340304,162.937859304,76.007020118,129.165199333,172.532451632,129.717276579,134.912825816,104.099365976,119.167294235,160.896147496,147.267847275,139.157173153,162.646789796,144.099670891,173.396404273,78.893582456,147.700115212,155.363556743,152.474260809,60.052182731,154.950240642,129.775746288,160.640813716,180.848002432,89.387309912,76.931270387,115.284065496,164.325118541,162.66610337,125.828530786,71.634218934,184.04462404,72.738753313,177.968138942,150.960170158,84.465785135,171.324185734,143.762666233,172.146350736,182.941553638,165.596230989,167.712280991,64.333775946,204.75521551,223.455598597,152.211079605,173.44113063,146.783260108,131.827732332,187.894728788,153.891145938,100.849013929,95.182254365,168.845452784,149.849904067,191.274682774,124.160263304,123.003815587,92.585349503,137.447804683,132.499749426,155.552022475,194.702926025,171.540962457,149.66238585,190.638681901,94.826611252,183.816768179,150.959064619,74.50945616,238.869920907,170.093649859,197.926873025
1982,5,34.400377989,11.603786706,7.22986567,15.460047961,12.234034777,0,9.984907151,0,9.508161783,39.967193965,25.079737661,0,0,10.216741323,31.024582143,43.86025548,7.165347338,52.571151738,0,22.592712398,0,0,0,12.03419399,0,0,6.924357772,6.65816617,0,7.349000096,6.213457703,5.362454653,0,0,7.255212307,0,5.046958685,0,8.018307209,7.746392965,0,6.649019241,0,9.060305834,23.815224171,6.923297167,8.145404339,7.176326751,8.604637146,0,0,0,5.183186293,10.216476917,0,0,0,6.972900391,5.520852685,5.22365141,19.483939167,0,0,8.048062562,0,0,5.773694276,6.526055455,0,56.359421611,5.941346645,12.344258308,0,44.561448335,43.788156747,6.496516943,10.426463366,6.952470303,5.080229044,32.090860365,9.554348469,0,0,34.649428364,0,7.137966871,9.861687898,0,0,73.314232352,7.002568901,19.566645861,13.38700676,42.336721419,6.08204782,34.01696205,0,7.244634629,0,0,48.484980097,5.666544914,8.083372116
1982,6,0,0.793385148,0,3.196733713,0,0,0,0,1.111386299,0,0,0,0,1.201601863,0,0,1.823273659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.127875805,1.472517729,0,0,0,0,0,0,1.256592155,0,0,3.905462145,0,1.354199886,0,0,0,0,0,0,0,0,2.736824989,0,0
1982,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315773576,0,0.766812921,0,0,0,0,0,0,5.565795898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112871125,0,0,0,0,0,0,0,0,0.518033922,0,0,0,0,0.825330973,0,0,0,9.465752602,0,0,0,0,0,0,0,0,0,0,1.627957582,0,0,0,0,0,0,0,0,0,0,1.837249875,0,0
1982,8,0,5.364032269,0,0,6.07019949,0,0,0,0,0,0,0,0,0,0,9.945379258,0,2.921434402,0,0,0,0,0,8.354178428,0,0,5.277823448,5.227849006,5.535918236,0,0,0,0,0,0,0,0,0,0,0,0,0,7.590251922,0,0,0,5.842491627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.121592998,8.133166313,0,5.855623722,0,0,0,0,7.698455334,0,0,0,0,7.068710804,6.648415089,0,0,0,0,14.89682102,0,0,0,6.409937382,0,0,0,0,0,0,0,0,0
